ANO,MES,EMPRESA,ORIGEM,DESTINO
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBSV
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBTE
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBUL
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFL,SBVT
2020,4,TAM,SBFZ,SBAE
2020,4,TAM,SBFZ,SBAE
2020,4,TAM,SBFZ,SBAE
2020,4,TAM,SBFZ,SBAE
2020,4,TAM,SBFZ,SBAE
2020,4,TAM,SBFZ,SBAE
2020,4,TAM,SBFZ,SBAE
2020,4,TAM,SBFZ,SBAE
2020,4,TAM,SBFZ,SBAR
2020,4,TAM,SBFZ,SBAR
2020,4,TAM,SBFZ,SBAR
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBE
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBR
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBBV
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCF
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCG
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCH
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
2020,4,TAM,SBFZ,SBCT
